,Julian day,PhyBiom,Sw,ZooBiom
739,80.0,0.08283562366202546,14464.574539939063,0.04344447467222397
740,81.0,0.13254051055170016,6185.707851832652,0.03370743226006299
741,82.0,0.15826736883768527,2603.776373736842,0.04916734310246325
742,83.0,0.27123420715134144,10128.239585443589,0.09826165035592295
743,84.0,0.3276898735700531,2479.0779843719515,0.0943587868669033
744,85.0,0.297861884612642,3565.252355773986,0.1043283888223362
745,86.0,0.2161934811205758,1694.5256311899066,0.08353020030125176
746,87.0,0.10808728705768846,75431.04991223829,0.10354752827096657
747,88.0,0.34875200385192834,5105.535434062207,0.1704983304973846
748,89.0,0.3072321223989089,292741.4418499508,0.2017863891329161
749,90.0,0.22393782242494875,2712.542397613488,0.2736822198635606
750,91.0,0.19192679412040928,2010.6734364884885,0.2362232886050738
751,92.0,0.0925426745924655,13940.116650260054,0.1768451728315183
752,93.0,0.04353464291359457,2736.6514407739305,0.2951836491200255
753,94.0,0.058551919032239184,462393.1913429769,0.19201964028311733
